date,open,high,low,close,volume
2019-07-29,30800,30800,30300,30600,209675
2019-07-30,30900,30900,30000,30500,149963
2019-07-31,30750,31000,30300,30750,365447
2019-08-01,30750,30750,30300,30400,242951
2019-08-02,30400,30750,29900,30400,420984
2019-08-05,30300,31100,30300,30950,608970
2019-08-06,30900,30950,29650,29900,710348
2019-08-07,29800,29800,28950,29000,431524
2019-08-08,29000,30000,29000,29650,448959
2019-08-09,29500,30300,29450,29750,468338
2019-08-12,29450,30350,29400,29850,166580
2019-08-13,29400,29900,29400,29550,196955
2019-08-14,29550,29600,28800,28950,296026
2019-08-16,28600,28850,28150,28350,335508
2019-08-19,28400,28600,28250,28450,255709
2019-08-20,28300,28750,28050,28550,337834
2019-08-21,28550,28850,28150,28250,487234
2019-08-22,28250,28500,28150,28400,332308
2019-08-23,28400,28600,28200,28200,208894
2019-08-26,27900,28200,27650,28100,181548
2019-08-27,28000,28150,27850,27850,385761
2019-08-28,28000,28000,27700,27850,172864
2019-08-29,27900,28350,27850,28300,232436
2019-08-30,28300,28450,28200,28250,348068
2019-09-02,28000,28400,27950,28400,291924
2019-09-03,28200,28350,28050,28300,299058
2019-09-04,28100,28800,28100,28800,458075
2019-09-05,28550,29350,28550,28950,571663
2019-09-06,28750,29200,28700,29100,279191
2019-09-09,28950,29300,28950,29150,207036
2019-09-10,29200,29450,29100,29150,420497
2019-09-11,29400,29900,29350,29600,555829
2019-09-16,29750,30300,29450,30100,235950
2019-09-17,29300,30100,29300,29850,189844
2019-09-18,29650,29850,29400,29450,241091
2019-09-19,29400,29800,29250,29550,226976
2019-09-20,29550,29600,29050,29250,358674
2019-09-23,29300,29500,29100,29350,131864
2019-09-24,29500,29600,29150,29300,209282
2019-09-25,29600,30400,29400,30200,350331
2019-09-26,29950,30250,29450,29700,192820
2019-09-27,30200,30200,29450,29500,134566
2019-09-30,29300,29800,29300,29550,274424
2019-10-01,29300,30200,29300,30100,224831
2019-10-02,30100,30100,29600,29700,254834
2019-10-04,29550,29650,29200,29200,295556
2019-10-07,29150,29300,28800,29000,132283
2019-10-08,29100,29600,28950,29300,201828
2019-10-10,28850,29450,28800,29150,530648
2019-10-11,29450,29850,29350,29750,231783
2019-10-14,30000,30350,29800,30200,277537
2019-10-15,30300,30400,29950,30200,193216
2019-10-16,30250,30500,29900,30400,280872
2019-10-17,30550,31200,30250,30750,314134
2019-10-18,31250,31250,30550,30950,305081
2019-10-21,31250,31250,30400,30800,211186
2019-10-22,30400,31300,30400,31000,250167
2019-10-23,30850,31250,30600,30900,148612
2019-10-24,30650,31150,30600,31050,167867
2019-10-25,30950,31250,30750,31150,154503
2019-10-28,31700,32000,31200,31350,241792
2019-10-29,31400,31800,31350,31650,328929
2019-10-30,31650,31900,31450,31650,254850
2019-10-31,31600,31900,31250,31350,218293
2019-11-01,31250,32100,31250,31950,219988
2019-11-04,31600,32000,31150,31250,522549
2019-11-05,31000,31400,30250,30350,469702
2019-11-06,30600,30700,30150,30200,370376
2019-11-07,30050,30600,30050,30350,235538
2019-11-08,30350,30550,30150,30450,236446
2019-11-11,30500,31050,30450,31000,358434
2019-11-12,31000,31300,30650,31300,264174
2019-11-13,31050,31500,31050,31400,241157
2019-11-14,31100,31150,30700,30950,273233
2019-11-15,30550,31850,30500,31500,351116
2019-11-18,31300,31900,31300,31450,167058
2019-11-19,31250,31500,30850,31450,277525
2019-11-20,30900,31150,30600,30750,293612
2019-11-21,30750,31250,29900,30350,350538
2019-11-22,30450,30500,29400,29500,420237
2019-11-25,29250,30050,29250,30000,203436
2019-11-26,29900,30400,29800,29900,579019
2019-11-27,30350,30650,30150,30200,134895
2019-11-28,29900,30200,29600,30150,205991
2019-11-29,30250,30250,29200,29350,371663
2019-12-02,29550,29950,29500,29950,239407
2019-12-03,30100,30200,29600,30150,205944
2019-12-04,29400,30000,29350,29550,208408
2019-12-05,29300,29550,29000,29250,215255
2019-12-06,29350,29550,28900,29350,229446
2019-12-09,29100,29500,29100,29400,140697
2019-12-10,29100,29400,29050,29150,198439
2019-12-11,29400,29750,29150,29550,254625
2019-12-12,29800,30000,29500,30000,518244
2019-12-13,30350,30700,30150,30650,313180
2019-12-16,30600,30700,30000,30250,542637
2019-12-17,30000,30250,29900,30100,470182
2019-12-18,29850,30200,29800,29900,766954
2019-12-19,29900,30200,29800,30000,225039
2019-12-20,30150,30150,29750,29900,447048
2019-12-23,29900,30100,29700,29950,254298
2019-12-24,29900,30300,29900,30300,216787
2019-12-26,30500,30650,30200,30600,176187
2019-12-27,29750,29800,29500,29650,318395
2019-12-30,29800,29800,29450,29600,160145
2020-01-02,29600,29750,29200,29250,225430
2020-01-03,29500,29500,29050,29150,937597
2020-01-06,29050,29250,28900,28950,158775
2020-01-07,28750,29200,28700,29150,211623
2020-01-08,28600,28650,28050,28500,330905
2020-01-09,28400,29050,28400,29000,415466
2020-01-10,28550,29100,28500,29000,301108
2020-01-13,29000,29450,28800,29400,357270
2020-01-14,29500,29500,29100,29300,342988
2020-01-15,29150,29500,29050,29500,218209
2020-01-16,29150,29200,28600,28800,510462
2020-01-17,28600,28800,28550,28600,405335
2020-01-20,28500,28950,28450,28700,304142
2020-01-21,28700,28750,28350,28350,267792
2020-01-22,28650,28950,28550,28850,315836
2020-01-23,28600,28800,28450,28600,508864
2020-01-28,28100,28450,27600,27650,525421
2020-01-29,27600,27650,27100,27300,307883
2020-01-30,27350,28050,27200,28000,507576
2020-01-31,28300,28300,27500,27550,384395
2020-02-03,27550,27600,27050,27100,434299
2020-02-04,26950,27250,26500,26800,634520
2020-02-05,26700,26950,26650,26750,412730
2020-02-06,27100,27850,27100,27650,270219
2020-02-07,27400,27750,27250,27300,376421
2020-02-10,27100,27400,27000,27050,622853
2020-02-11,27050,27550,26950,26950,452954
2020-02-12,26900,27500,26600,27200,692906
2020-02-13,27150,27400,26800,26850,470372
2020-02-14,26650,26950,26500,26650,317412
2020-02-17,26750,26750,26450,26450,288127
2020-02-18,26450,26600,26150,26200,451031
2020-02-19,26100,26700,26100,26250,391808
2020-02-20,26100,26350,25750,25800,430445
2020-02-21,25500,25750,25050,25050,469336
2020-02-24,24100,24500,23800,23800,687517
2020-02-25,23500,24400,23350,24150,589514
2020-02-26,23700,24150,23600,23600,648056
2020-02-27,23700,24150,23500,23850,405903
2020-02-28,23250,23550,22750,22800,962204
2020-03-02,23000,23650,22850,23050,429473
2020-03-03,23600,24000,23250,23350,574312
2020-03-04,23450,23800,23250,23650,402946
2020-03-05,23700,24600,23550,24450,545039
2020-03-06,24000,24150,23850,23950,393150
2020-03-09,23600,24150,23250,23650,559149
2020-03-10,23250,23850,23200,23400,711573
2020-03-11,23200,23600,23000,23050,541687
2020-03-12,23450,23450,21750,22050,966872
2020-03-13,20500,21900,20100,21250,1130877
2020-03-16,21150,21600,20900,20900,551313
2020-03-17,19500,20500,19500,19800,852460
2020-03-18,19800,20050,18500,18500,685727
2020-03-19,18300,18850,16300,16900,1359042
2020-03-20,16900,17650,16450,17400,804523
2020-03-23,16100,16700,16000,16250,1149502
2020-03-24,16400,18500,16400,18250,863640
2020-03-25,18600,19500,18500,19350,832297
2020-03-26,19500,20300,18500,19600,1071338
2020-03-27,20100,20350,19650,20050,773410
2020-03-30,19050,19500,18500,19300,1024366
2020-03-31,19550,20100,19450,19750,797032
2020-04-01,19450,19650,18450,18450,1179317
2020-04-02,18350,19050,17700,18700,721070
2020-04-03,18550,18850,18300,18650,567606
2020-04-06,18700,20100,18700,20000,1134267
2020-04-07,21000,21400,20500,20700,1802614
2020-04-08,20700,21450,20500,20750,2086382
2020-04-09,21350,24300,21200,23300,3190691
2020-04-10,23600,24300,22650,24100,2076557
2020-04-13,23800,24400,23300,23400,1112233
2020-04-14,23700,24250,23400,23700,812182
2020-04-16,23350,24850,23100,24700,1636066
2020-04-17,24300,25300,23950,24950,1703533
2020-04-20,24950,25400,24100,24400,1273107
2020-04-21,24300,24650,23350,24650,1174253
2020-04-22,24550,24950,24050,24800,860215
2020-04-23,24750,25100,24450,24450,746373
2020-04-24,24400,24450,24000,24150,518871
2020-04-27,24000,24950,24000,24700,712120
2020-04-28,24750,25800,24750,25200,1078341
2020-04-29,25300,25600,25050,25050,733928
2020-05-04,24300,24600,24150,24400,1384452
2020-05-06,24600,24800,24350,24400,878012
2020-05-07,24400,24950,24050,24550,920533
2020-05-08,25200,25450,24800,24900,1290000
2020-05-11,24350,24750,24200,24500,816549
2020-05-12,24250,24450,23500,23800,901247
2020-05-13,23050,23300,22750,22800,1272235
2020-05-14,22650,23050,22350,22500,823244
2020-05-15,22550,23000,21750,23000,1098223
2020-05-18,23100,23300,22550,22900,585520
2020-05-19,24000,24300,23750,23800,1389176
2020-05-20,24500,25500,24400,25000,2267014
2020-05-21,25350,25400,24700,24900,930611
2020-05-22,25050,25100,24300,24800,885067
2020-05-25,25150,25150,24600,24950,572666
2020-05-26,25050,25250,24800,25150,807124
2020-05-27,25400,26700,25150,26250,2447025
2020-05-28,25500,25550,24600,24650,2098021
2020-05-29,24200,25150,23800,24200,1829136
2020-06-01,24300,24850,24300,24700,587060
2020-06-02,24550,25050,24400,24750,773673
2020-06-03,24350,25350,24300,25300,1586757
2020-06-04,25550,26250,25300,25900,1646640
2020-06-05,25900,26050,25350,25650,863705
2020-06-08,26000,26100,25200,25250,801349
2020-06-09,25450,25800,25250,25350,517676
2020-06-10,25350,25400,24800,24900,747256
2020-06-11,24550,24700,24000,24500,1163161
2020-06-12,23500,24200,23500,23800,833695
2020-06-15,23550,23750,22250,22250,913933
2020-06-16,22800,23350,22600,23350,961986
2020-06-17,23000,23400,22550,22750,854640
2020-06-18,22500,23100,22500,22750,502644
2020-06-19,23100,23100,22500,22600,811307
2020-06-22,22300,22550,22200,22350,517602
2020-06-23,22450,22700,22000,22550,680838
2020-06-24,22300,22750,22200,22300,737091
2020-06-25,22100,22200,21650,21750,735423
2020-06-26,21850,22000,21500,21950,528680
2020-06-29,21450,21800,21200,21450,586324
2020-06-30,21450,22300,21400,21500,857138
2020-07-01,21600,22100,21600,21700,511108
2020-07-02,21900,22550,21850,22500,909750
2020-07-03,22000,22200,21950,22000,648399
2020-07-06,22000,22350,21650,22250,532446
2020-07-07,22500,22650,22000,22400,730820
2020-07-08,22750,23200,22400,23200,886064
2020-07-09,23400,23600,22800,23150,812624
2020-07-10,22700,23250,22500,23250,663021
2020-07-13,23200,23400,22900,23250,657023
2020-07-14,23350,23700,23050,23550,660641
2020-07-15,23750,24100,23750,24000,802368
2020-07-16,24250,24400,24050,24250,682092
2020-07-17,24450,24500,24050,24400,742324
2020-07-20,24850,25700,24700,25000,1574716
2020-07-21,25300,25300,24550,24800,900155
2020-07-22,24650,24700,23850,23900,974274
2020-07-23,23650,23700,23100,23200,977306
2020-07-24,22800,23300,22700,22950,758832
2020-07-27,22900,23200,22850,22950,535240
2020-07-28,23000,23100,22650,22750,668609
2020-07-29,22600,23200,22500,23050,576330
2020-07-30,23300,23300,22850,22950,611910
2020-07-31,22950,23300,22800,22850,546739
2020-08-03,23000,23150,22500,22500,629024
2020-08-04,22500,22700,22400,22450,492888
2020-08-05,22400,22550,22350,22450,453508
2020-08-06,22450,22950,22300,22950,580519
2020-08-07,22950,23250,22750,22800,617500
2020-08-10,22700,22700,22350,22600,578306
2020-08-11,22700,23150,22600,23050,688826
2020-08-12,23100,24200,23050,23900,1944944
2020-08-13,24000,24100,23200,23500,1035539
2020-08-14,23550,23750,23000,23250,684057
2020-08-18,22400,22600,22050,22100,1052861
2020-08-19,22000,22250,21850,21950,589814
2020-08-20,21600,21750,20900,20900,878512
2020-08-21,20900,21300,20650,20650,710537
2020-08-24,20500,20750,19950,20650,781485
2020-08-25,20950,21550,20800,21350,639655
2020-08-26,21100,21250,20800,21000,483647
2020-08-27,20900,21050,20450,20500,599900
2020-08-28,20500,21150,20450,20900,505574
2020-08-31,21050,21250,20650,20650,746937
2020-09-01,20600,21150,20600,21000,517974
2020-09-02,21000,21450,21000,21350,514721
2020-09-03,21600,21650,21050,21100,643605
2020-09-04,20750,20950,20650,20800,656489
2020-09-07,20850,21400,20700,21250,473972
2020-09-08,21250,21600,21100,21450,510340
2020-09-09,21150,21400,21100,21100,424018
2020-09-10,21150,21350,21050,21050,438466
2020-09-11,21050,21200,20950,21150,291669
2020-09-14,21300,21600,21200,21250,549516
2020-09-15,21300,21350,21050,21250,475053
2020-09-16,21250,21550,21200,21500,515478
2020-09-17,21500,21800,21150,21650,593828
2020-09-18,21650,21650,21300,21300,466607
2020-09-21,21200,21500,21150,21200,488048
2020-09-22,21200,21200,20900,20950,536304
2020-09-23,20950,21400,20900,21100,470892
2020-09-24,20900,21000,20600,20600,682750
2020-09-25,20650,21050,20600,20800,446567
2020-09-28,20900,21500,20900,21400,461473
2020-09-29,21600,21750,21500,21500,597275
2020-10-05,21450,21750,21300,21500,447237
2020-10-06,21500,21700,21300,21300,328088
2020-10-07,21350,21600,21100,21500,265888
2020-10-08,21650,21900,21400,21800,577251
2020-10-12,22400,23500,22100,23400,2848581
2020-10-13,23400,23450,22500,23000,1087013
2020-10-14,22700,23000,22400,22550,668122
2020-10-15,22450,22500,22000,22000,546704
2020-10-16,22100,22250,21800,22050,529550
2020-10-19,22250,22900,22150,22400,681830
2020-10-20,22200,22600,22050,22500,454645
2020-10-21,22500,23200,22350,23150,846720
2020-10-22,23050,23050,22600,22900,486609
2020-10-23,23150,23150,22650,22950,459889
2020-10-26,22800,22800,22400,22550,423360
2020-10-27,22300,22800,22100,22550,506863
2020-10-28,22300,22700,22250,22550,235708
2020-10-29,22250,22300,21650,21800,670469
2020-10-30,21850,21850,21050,21100,687750
2020-11-02,21200,21450,21150,21200,357297
2020-11-03,21300,21900,21250,21650,337107
2020-11-04,21850,21900,21500,21650,402787
2020-11-05,21700,21850,21550,21800,489014
2020-11-06,21750,21800,21350,21450,622906
2020-11-09,21450,21650,21300,21500,623515
2020-11-10,23450,23450,22200,22300,2506377
2020-11-11,22300,23500,22200,23450,2233904
2020-11-12,23050,23300,22700,23000,1008597
2020-11-13,22750,22900,22350,22400,764532
2020-11-16,22300,22600,22100,22450,1066616
2020-11-17,22950,23000,22550,22850,1011621
2020-11-18,22650,23000,22600,22850,840172
2020-11-19,22850,22850,22500,22650,558827
2020-11-20,22650,23300,22650,23100,1055098
2020-11-23,22850,23150,22600,22800,986953
2020-11-24,23000,23400,23000,23250,972761
2020-11-25,23400,24350,23350,23900,2138251
2020-11-26,23850,23850,23100,23100,1111794
2020-11-27,23150,23300,22900,23200,612106
2020-11-30,23200,23450,22450,22450,1926668
2020-12-01,22850,23250,22650,23150,795114
2020-12-02,23200,23900,23150,23850,1303533
2020-12-03,24150,24300,23650,23750,1058324
2020-12-04,23650,23850,23400,23550,908366
2020-12-07,23050,23550,22950,23550,725700
2020-12-08,23150,23500,23150,23250,620425
2020-12-09,23350,23900,23350,23700,796430
2020-12-10,23650,23950,23400,23700,1011230
2020-12-11,23900,24250,23850,23950,980342
2020-12-14,23600,23950,23450,23800,761907
2020-12-15,23650,23800,23550,23750,565274
2020-12-16,23750,23850,23400,23400,743614
2020-12-17,23500,23500,23100,23100,822394
2020-12-18,23100,23400,23000,23200,655812
2020-12-21,23250,23350,22900,23300,500334
2020-12-22,23100,23300,22800,22900,867030
2020-12-23,22900,22950,22700,22750,633997
2020-12-24,22850,23100,22800,23100,548372
2020-12-28,23200,23350,22900,23150,971476
2020-12-29,23000,23500,22850,23450,706736
2020-12-30,23450,23600,23250,23500,661902
2021-01-04,23500,23550,23150,23350,839113
2021-01-05,23200,23500,23100,23450,754791
2021-01-06,23500,23600,23250,23450,769397
2021-01-07,23500,23650,23400,23400,952432
2021-01-08,23450,24100,23300,24000,1589919
2021-01-11,24350,24350,23550,23700,1512950
2021-01-12,23800,24950,23550,24900,2679231
2021-01-13,25000,25150,24600,24900,1159340
2021-01-14,25000,26250,24950,25650,2074041
2021-01-15,25850,26150,25100,25200,1217704
2021-01-18,24750,25200,24300,24350,1052458
2021-01-19,24550,24950,24500,24600,871369
2021-01-20,24700,24700,24100,24450,712357
2021-01-21,24450,24650,24300,24400,599389
2021-01-22,24400,25500,24150,25300,1619766
2021-01-25,25400,25750,25300,25400,904949
2021-01-26,25450,25450,24650,24750,1021652
2021-01-27,24800,25050,24550,24600,644841
2021-01-28,24200,24350,23900,23900,850588
2021-01-29,24000,24200,23150,23550,1091497
2021-02-01,23250,23700,23150,23600,647942
2021-02-02,23700,24300,23650,23800,569506
2021-02-03,24000,24150,23700,24000,497140
2021-02-04,23900,23950,23600,23800,542965
2021-02-05,23900,24100,23850,23900,493998
2021-02-08,24050,24800,23950,24400,893050
2021-02-09,24600,24850,24450,24550,675159
2021-02-10,24550,24600,24200,24450,663649
2021-02-15,25000,25200,24600,24650,1037699
2021-02-16,24900,25200,24600,25150,950174
2021-02-17,24900,24950,24600,24700,1226203
2021-02-18,24650,24700,24300,24450,853321
2021-02-19,24400,24550,24050,24450,574737
2021-02-22,24550,25100,24500,24600,790419
2021-02-23,24900,25400,24600,25300,1726971
2021-02-24,25350,25650,24500,24600,2192468
2021-02-25,24950,24950,24550,24800,931456
2021-02-26,24200,24400,24050,24200,1474540
2021-03-02,24500,24550,24050,24250,916786
2021-03-03,24200,25100,24150,25000,1155803
2021-03-04,24600,26200,24550,26100,3434034
2021-03-05,26100,26500,25600,26200,1803161
2021-03-08,26200,26350,25650,25800,821263
2021-03-09,26050,26450,25350,25750,1229957
2021-03-10,25800,26200,25500,25750,692033
2021-03-11,25750,25950,25200,25550,1172740
2021-03-12,25750,25750,25500,25500,761764
2021-03-15,25550,26000,25400,25900,610289
2021-03-16,26100,26900,26050,26850,1465887
2021-03-17,26600,27300,26600,27050,1022937
2021-03-18,27350,27400,26700,26750,839121
2021-03-19,26450,26800,26200,26500,992719
2021-03-22,26550,27050,26500,27000,727290
2021-03-23,27100,27300,26700,26850,746026
2021-03-24,26400,26500,26050,26300,883249
2021-03-25,26100,26500,26100,26300,468499
2021-03-26,26350,26450,26150,26200,475966
2021-03-29,26150,26200,25650,25700,768337
2021-03-30,25700,25850,25300,25450,820286
2021-03-31,25400,25600,25100,25300,731140
2021-04-01,25300,25800,25250,25400,516010
2021-04-02,25400,25600,25250,25350,472383
2021-04-05,25300,25350,25050,25350,520876
